ID,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice,9th Choice,10th Choice,11th Choice,12th Choice,13th Choice,14th Choice,15th Choice,16th Choice
000903-00-0574,C14,C03,C06,,,,,,,,,,,,,
000903-00-0575,C14,C05,C03,,,,,,,,,,,,,
000903-00-0577,C14,C03,,,,,,,,,,,,,,
000903-00-0601,C14,C06,C01,,,,,,,,,,,,,
000903-00-0612,C14,C06,C15,,,,,,,,,,,,,
000903-00-0615,C14,C07,C15,,,,,,,,,,,,,
000903-00-0617,C14,C15,C06,,,,,,,,,,,,,
000903-00-0649,C14,,,,,,,,,,,,,,,
000903-00-0673,C14,C03,,,,,,,,,,,,,,
000903-00-0689,C14,C15,C09,,,,,,,,,,,,,
000903-00-0695,C14,C03,C15,C06,C07,C11,,,,,,,,,,
000903-00-0708,C14,C06,C02,,,,,,,,,,,,,
000903-00-0710,C14,C13,C11,C02,C05,C06,C09,,,,,,,,,
000903-00-0713,C14,C03,C06,C11,C15,C09,,,,,,,,,,
000903-00-0714,C14,C06,C15,C02,C13,,,,,,,,,,,
000903-00-0741,C14,C06,C09,,,,,,,,,,,,,
000903-00-0762,C14,C06,,,,,,,,,,,,,,
000903-00-0784,C14,C06,C15,C07,,,,,,,,,,,,
000903-00-0792,C14,C15,C03,C06,C09,,,,,,,,,,,
000903-00-0833,C14,C06,C13,C05,C02,C01,C11,,,,,,,,,
000903-00-0843,C14,,,,,,,,,,,,,,,
000903-00-0851,C14,C06,C15,,,,,,,,,,,,,
000903-00-0854,C14,C06,C15,C03,,,,,,,,,,,,
000903-00-0861,C14,C06,C15,C01,C02,C03,C05,C09,C11,C13,,,,,,
000903-00-0866,C14,C06,C02,,,,,,,,,,,,,
000903-00-0868,C14,C06,,,,,,,,,,,,,,
000903-00-0871,C14,C06,C15,C01,,,,,,,,,,,,
000903-00-0892,C14,C15,C06,,,,,,,,,,,,,
000903-00-0900,C14,,,,,,,,,,,,,,,
000903-00-0915,C14,C15,C06,C03,C02,C01,,,,,,,,,,
000903-00-0916,C14,C03,C12,C08,,,,,,,,,,,,
000903-00-0918,C14,C01,C06,C13,C03,,,,,,,,,,,
000903-00-0962,C14,C15,C02,C03,C06,C09,C11,C13,C01,,,,,,,
000903-00-0963,C14,C16,C05,C06,C07,C09,C10,C11,C12,C13,C15,C01,C02,C03,C08,C04
000903-00-0970,C14,C03,C06,C15,,,,,,,,,,,,
000903-00-0979,C14,C15,,,,,,,,,,,,,,
000903-00-1001,C14,C06,C15,C09,C02,C01,C16,C11,,,,,,,,
000903-00-1005,C14,C03,C15,,,,,,,,,,,,,
000903-00-1009,C14,C02,C11,,,,,,,,,,,,,
000903-00-1012,C14,C02,C11,,,,,,,,,,,,,
000903-00-1030,C14,C15,C06,,,,,,,,,,,,,
000903-00-1041,C14,C15,C06,,,,,,,,,,,,,
000903-00-1059,C14,,,,,,,,,,,,,,,
000903-00-1075,C14,C03,C15,,,,,,,,,,,,,
000903-00-1085,C14,C07,,,,,,,,,,,,,,
000903-00-1090,C14,C03,C07,,,,,,,,,,,,,
000903-00-1091,C14,C06,C09,C15,,,,,,,,,,,,
000903-00-1093,C14,C08,C12,C04,C07,C16,,,,,,,,,,
000903-00-1102,C14,C03,C06,C15,,,,,,,,,,,,
000903-00-1127,C14,C06,C15,,,,,,,,,,,,,
000903-00-1146,C14,C06,,,,,,,,,,,,,,
000903-00-1148,C14,C06,C02,,,,,,,,,,,,,
000903-00-1151,C14,C06,,,,,,,,,,,,,,
000903-00-1155,C14,C15,C06,,,,,,,,,,,,,
000903-00-1191,C14,C06,,,,,,,,,,,,,,
000903-00-1216,C14,C04,C06,C07,C09,C10,,,,,,,,,,
000903-00-1229,C14,C02,C10,C01,C12,C08,,,,,,,,,,
000903-00-1231,C14,C06,C15,C13,C05,,,,,,,,,,,
000903-00-1242,C14,C03,C06,,,,,,,,,,,,,
000903-00-1254,C14,C15,C03,C09,C11,C02,,,,,,,,,,
000903-00-1278,C14,C09,C15,C03,C05,,,,,,,,,,,
000903-00-1285,C14,C06,,,,,,,,,,,,,,
000903-00-0014,C14,C07,C16,C15,C06,C09,C02,WI0,,,,,,,,
000903-00-0018,C14,C15,C06,C02,C11,C09,C13,C01,C05,,,,,,,
000903-00-0029,C14,,,,,,,,,,,,,,,
000903-00-0033,C14,overvote,C09,,,,,,,,,,,,,
000903-00-0040,C14,C15,C06,C11,C05,C13,C09,C01,C04,C07,C10,C12,WI0,C02,C03,
000303-00-0069,C14,C09,,,,,,,,,,,,,,
000303-00-0085,C14,C15,C06,C02,C13,C16,C09,,,,,,,,,
000303-00-0124,C14,C13,C02,C01,,,,,,,,,,,,
000303-00-0128,C14,C06,C15,,,,,,,,,,,,,
000303-00-0182,C14,C04,C13,C10,C08,C07,,,,,,,,,,
000303-00-0184,C14,C03,C02,,,,,,,,,,,,,
000303-00-0228,C14,C15,C12,C03,C05,C06,,,,,,,,,,
000303-00-0278,C14,C03,C07,C11,,,,,,,,,,,,
000303-00-0404,C14,C01,C03,,,,,,,,,,,,,
000303-00-0506,C14,C15,C03,C05,C08,,,,,,,,,,,
000803-00-0028,C14,C02,C03,C09,C05,C06,C13,C15,C11,C01,,,,,,
000803-00-0059,C14,C05,C02,C03,C01,C06,C15,C13,C12,,,,,,,
000201-00-0057,C14,,,,,,,,,,,,,,,
000201-00-0152,C14,C06,C05,C15,C13,C11,,,,,,,,,,
000201-00-0236,C14,C15,C03,C05,C06,C08,C09,C13,,,,,,,,
000201-00-0272,C14,C15,C02,C16,C11,C13,C01,C03,C07,,,,,,,
000201-00-0306,C14,C15,C03,,,,,,,,,,,,,
000201-00-0407,C14,C07,C02,,,,,,,,,,,,,
000201-00-0447,C14,C15,C05,,,,,,,,,,,,,
000201-00-0521,C14,C06,,,,,,,,,,,,,,
000201-00-0534,C14,C06,C15,C09,,,,,,,,,,,,
000201-00-0557,C14,C03,C08,C16,C04,C07,C10,C12,C09,,,,,,,
000201-00-0559,C14,C15,C13,C02,C03,C06,C08,C05,C01,,,,,,,
000201-00-0563,C14,C15,C06,C08,,,,,,,,,,,,
000201-00-0656,C14,C15,C03,C13,C02,,,,,,,,,,,
000201-00-0006,C14,WI0,C02,C07,C12,C01,C10,C04,,,,,,,,
000601-00-0194,C14,C15,C06,,,,,,,,,,,,,
000601-00-0198,C14,C15,C13,C11,C16,C12,C04,C06,C05,C07,C10,C09,C08,C03,C01,C02
000601-00-0238,C14,C15,,,,,,,,,,,,,,
000601-00-0242,C14,C15,C06,C03,C01,,,,,,,,,,,
000601-00-0250,C14,C06,C15,C16,,,,,,,,,,,,
000601-00-0259,C14,C15,C02,C05,C06,,,,,,,,,,,
000601-00-0260,C14,C15,C02,C05,C06,,,,,,,,,,,
000601-00-0274,C14,C06,C03,,,,,,,,,,,,,
000601-00-0278,C14,C06,C15,,,,,,,,,,,,,
000601-00-0280,C14,C15,C16,C06,,,,,,,,,,,,
000601-00-0339,C14,C15,C03,C02,C05,,,,,,,,,,,
000601-00-0460,C14,C15,,,,,,,,,,,,,,
000601-00-0542,C14,C06,C15,C02,,,,,,,,,,,,
000601-00-0546,C14,C06,C15,,,,,,,,,,,,,
000601-00-0578,C14,C12,C16,C04,C10,,,,,,,,,,,
000601-00-0603,C14,C06,C15,C03,,,,,,,,,,,,
000601-00-0659,C14,C15,C06,C02,,,,,,,,,,,,
000601-00-0661,C14,C01,C13,C02,C15,,,,,,,,,,,
000601-00-0674,C14,,,,,,,,,,,,,,,
000601-00-0826,C14,C03,C15,C16,C08,C07,C04,C12,,,,,,,,
000601-00-0880,C14,C04,C12,C15,C06,C09,C16,C03,,,,,,,,
000601-00-0882,C14,C04,C12,C16,C06,C09,C15,C03,,,,,,,,
000902-00-0057,C14,C06,C15,C05,,,,,,,,,,,,
000902-00-0058,C14,C05,C06,,,,,,,,,,,,,
000902-00-0146,C14,,,,,,,,,,,,,,,
000902-00-0149,C14,,,,,,,,,,,,,,,
000902-00-0173,C14,C15,C06,C04,C01,C16,C13,C12,C08,C07,,,,,,
000902-00-0185,C14,C06,C15,C07,C09,C01,C13,C11,C12,,,,,,,
000902-00-0254,C14,C15,C05,,,,,,,,,,,,,
000902-00-0344,C14,C06,C15,C03,C09,,,,,,,,,,,
000902-00-0384,C14,C15,C06,C09,C11,,,,,,,,,,,
000902-00-0389,C14,C15,C06,C11,C09,,,,,,,,,,,
000902-00-0392,C14,C09,C06,,,,,,,,,,,,,
000902-00-0401,C14,C06,C15,,,,,,,,,,,,,
000902-00-0409,C14,C11,C06,C15,C03,,,,,,,,,,,
000902-00-0506,C14,C03,,,,,,,,,,,,,,
000902-00-0517,C14,C03,C15,,,,,,,,,,,,,
000902-00-0522,C14,,,,,,,,,,,,,,,
000902-00-0569,C14,C07,C06,,,,,,,,,,,,,
000902-00-0601,C14,C09,C06,,,,,,,,,,,,,
000902-00-0610,C14,C09,,,,,,,,,,,,,,
000902-00-0623,C14,C15,,,,,,,,,,,,,,
000902-00-0629,C14,C15,,,,,,,,,,,,,,
000902-00-0634,C14,C09,C15,C06,,,,,,,,,,,,
000902-00-0635,C14,C02,C11,C15,,,,,,,,,,,,
000902-00-0640,C14,,,,,,,,,,,,,,,
000902-00-0645,C14,C06,C09,C11,,,,,,,,,,,,
000902-00-0647,C14,C06,C09,C11,,,,,,,,,,,,
000902-00-0648,C14,C06,C03,C15,C09,C11,C02,C01,C13,C16,,,,,,
000902-00-0649,C14,C06,C05,C15,C09,C11,C02,C01,C13,C16,,,,,,
000902-00-0651,C14,C06,C15,,,,,,,,,,,,,
000902-00-0653,C14,C09,,,,,,,,,,,,,,
000902-00-0676,C14,C03,C06,C15,,,,,,,,,,,,
000902-00-0774,C14,C05,C06,C15,,,,,,,,,,,,
000902-00-0776,C14,C06,C03,C15,C09,C11,C02,C01,C13,C16,,,,,,
000902-00-0786,C14,C06,C09,C15,C02,,,,,,,,,,,
000902-00-0788,C14,C15,C02,C03,C05,C06,C09,C11,C13,C16,C01,C04,C07,C08,C10,C12
000902-00-0790,C14,C06,C15,C09,C05,C07,,,,,,,,,,
000902-00-0823,C14,C16,C10,C08,C12,C04,C05,C06,C07,C03,C02,C01,C15,C13,C11,C09
000902-00-0860,C14,C11,,,,,,,,,,,,,,
000902-00-0866,C14,C12,C11,C15,,,,,,,,,,,,
000902-00-0879,C14,,,,,,,,,,,,,,,
000902-00-0882,C14,C06,,,,,,,,,,,,,,
000902-00-0913,C14,C15,C03,,,,,,,,,,,,,
000902-00-0961,C14,C06,C15,,,,,,,,,,,,,
000902-00-0963,C14,C06,C15,,,,,,,,,,,,,
000902-00-0966,C14,C06,C15,,,,,,,,,,,,,
000902-00-0997,C14,C04,C08,C02,C07,C16,C10,C03,C12,,,,,,,
000902-00-1004,C14,C10,,,,,,,,,,,,,,
000902-00-1012,C14,C06,,,,,,,,,,,,,,
000902-00-1030,C14,C06,C05,C15,C09,C12,C01,C02,,,,,,,,
000902-00-1207,C14,C16,C15,C06,C11,C05,C04,C07,C09,C12,C13,C01,C02,C08,,
000902-00-1302,C14,C13,C02,C05,,,,,,,,,,,,
000902-00-1315,C14,C06,C05,C09,,,,,,,,,,,,
000801-00-0192,C14,C03,C02,,,,,,,,,,,,,
000801-00-0193,C14,C06,C09,C01,C11,C02,,,,,,,,,,
000801-00-0395,C14,C15,C06,C07,C08,C11,C10,C03,,,,,,,,
000801-00-0422,C14,C11,C03,,,,,,,,,,,,,
000801-00-0426,C14,C09,C12,,,,,,,,,,,,,
000801-00-0432,C14,C03,C09,C15,C16,C05,C10,,,,,,,,,
000801-00-0435,C14,C15,C03,C06,C11,C05,C13,,,,,,,,,
000501-00-0009,C14,C04,C06,C05,C09,C01,,,,,,,,,,
000501-00-0020,C14,C12,C11,C02,C01,,,,,,,,,,,
000501-00-0026,C14,C04,,,,,,,,,,,,,,
000501-00-0069,C14,C13,C06,C05,C16,C02,C01,C09,,,,,,,,
000501-00-0073,C14,C01,,,,,,,,,,,,,,
000501-00-0086,C14,,,,,,,,,,,,,,,
000501-00-0087,C14,,,,,,,,,,,,,,,
000501-00-0106,C14,C02,C15,C01,C11,,,,,,,,,,,
000501-00-0133,C14,C02,C13,,,,,,,,,,,,,
000501-00-0136,C14,C03,C15,C12,C09,C05,,,,,,,,,,
000501-00-0147,C14,C15,C16,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C12,,
000501-00-0150,C14,C13,,,,,,,,,,,,,,
000501-00-0194,C14,C15,C07,C02,C13,C16,C01,C06,C11,C09,C08,C12,C03,C04,C10,
000501-00-0200,C14,C02,C11,C15,,,,,,,,,,,,
000501-00-0201,C14,C07,,,,,,,,,,,,,,
000501-00-0224,C14,C13,C12,C01,C02,C03,C07,C06,C05,C04,C10,C09,C08,,,
000501-00-0248,C14,C15,C06,C09,,,,,,,,,,,,
000501-00-0257,C14,C13,,,,,,,,,,,,,,
000501-00-0314,C14,C13,C16,C04,C06,C15,C02,C11,,,,,,,,
000501-00-0325,C14,C06,C05,,,,,,,,,,,,,
000501-00-0334,C14,C15,C06,,,,,,,,,,,,,
000501-00-0339,C14,C02,,,,,,,,,,,,,,
000501-00-0350,C14,C07,C06,,,,,,,,,,,,,
000501-00-0351,C14,C16,C05,,,,,,,,,,,,,
000501-00-0352,C14,,,,,,,,,,,,,,,
000501-00-0355,C14,C15,C06,C11,C07,C12,,,,,,,,,,
000501-00-0360,C14,C15,C11,,,,,,,,,,,,,
000501-00-0361,C14,C11,C15,C02,C03,C04,C05,C06,C07,,,,,,,
000501-00-0388,C14,C11,,,,,,,,,,,,,,
000501-00-0403,C14,,,,,,,,,,,,,,,
000501-00-0405,C14,C10,C08,C09,C07,C06,,,,,,,,,,
000501-00-0407,C14,,,,,,,,,,,,,,,
000501-00-0430,C14,C15,C13,C03,C11,C02,C01,C04,C05,,,,,,,
000501-00-0471,C14,C15,C02,C11,,,,,,,,,,,,
000501-00-0501,C14,C13,C05,,,,,,,,,,,,,
000501-00-0532,C14,,,,,,,,,,,,,,,
000501-00-0595,C14,C15,,,,,,,,,,,,,,
000501-00-0613,C14,C06,C12,C02,,,,,,,,,,,,
000501-00-0696,C14,C15,,,,,,,,,,,,,,
000501-00-0727,C14,C03,C05,C06,C09,C07,C16,C15,C11,C01,C02,C13,,,,
000501-00-0748,C14,C15,C13,C12,C10,C09,C01,C02,C03,C05,C06,,,,,
000501-00-0025,C14,C13,WI0,,,,,,,,,,,,,
001103-00-0022,C14,C02,C05,,,,,,,,,,,,,
001103-00-0031,C14,C06,C01,C09,C11,C13,C15,C12,,,,,,,,
001103-00-0046,C14,C11,C15,,,,,,,,,,,,,
001103-00-0093,C14,C06,C15,C02,C11,C03,,,,,,,,,,
001103-00-0118,C14,C15,C09,C06,C01,C11,C12,C13,C07,,,,,,,
001103-00-0146,C14,C05,C06,,,,,,,,,,,,,
001103-00-0192,C14,C06,C09,C13,C15,C02,,,,,,,,,,
001103-00-0323,C14,C06,C03,C02,C15,C13,,,,,,,,,,
001103-00-0335,C14,C07,,,,,,,,,,,,,,
001103-00-0337,C14,C15,C12,C07,C08,,,,,,,,,,,
001103-00-0350,C14,C15,,,,,,,,,,,,,,
001103-00-0384,C14,,,,,,,,,,,,,,,
001103-00-0430,C14,,,,,,,,,,,,,,,
001103-00-0433,C14,C02,,,,,,,,,,,,,,
001103-00-0452,C14,C15,C06,C05,C02,,,,,,,,,,,
001103-00-0454,C14,C15,C06,,,,,,,,,,,,,
001103-00-0464,C14,C04,C05,C03,C09,C06,C12,C15,,,,,,,,
001103-00-0484,C14,C15,C13,C02,C03,,,,,,,,,,,
001103-00-0488,C14,C15,,,,,,,,,,,,,,
001103-00-0555,C14,C15,C02,C05,C06,C09,C13,C11,,,,,,,,
001103-00-0582,C14,C15,C06,C02,C05,C13,C01,C12,,,,,,,,
001103-00-0596,C14,C06,C09,,,,,,,,,,,,,
001103-00-0636,C14,C06,C15,C09,C01,C13,,,,,,,,,,
001103-00-0639,C14,C06,C15,,,,,,,,,,,,,
001103-00-0641,C14,C15,,,,,,,,,,,,,,
001103-00-0663,C14,C03,C01,C07,C09,,,,,,,,,,,
001103-00-0704,C14,,,,,,,,,,,,,,,
001103-00-0758,C14,C05,C06,C02,,,,,,,,,,,,
001103-00-0759,C14,C06,C15,,,,,,,,,,,,,
001103-00-0779,C14,C05,C08,C02,C09,C12,C07,,,,,,,,,
001103-00-0785,C14,C16,C02,C12,C07,,,,,,,,,,,
001103-00-0810,C14,C01,C05,,,,,,,,,,,,,
001103-00-0836,C14,C06,C11,,,,,,,,,,,,,
001103-00-0844,C14,,,,,,,,,,,,,,,
001103-00-0933,C14,C03,C06,C15,,,,,,,,,,,,
001103-00-0940,C14,C09,C06,C13,C02,,,,,,,,,,,
001103-00-0943,C14,C03,C06,C15,,,,,,,,,,,,
001103-00-0946,C14,C02,,,,,,,,,,,,,,
001103-00-0950,C14,C06,,,,,,,,,,,,,,
001103-00-1006,C14,C15,C09,,,,,,,,,,,,,
001103-00-1075,C14,C15,C11,C05,C10,C12,C09,C08,C04,C01,,,,,,
001103-00-1083,C14,C06,C15,C09,C01,C02,C05,C11,C13,,,,,,,
001103-00-1117,C14,C03,C15,C16,C11,C02,C05,C06,,,,,,,,
001103-00-1120,C14,C06,C15,C09,C01,,,,,,,,,,,
001103-00-1134,C14,C09,C02,C06,C13,C15,C01,C05,C11,,,,,,,
001103-00-1144,C14,C02,C11,,,,,,,,,,,,,
001103-00-1154,C14,C12,C03,C06,,,,,,,,,,,,
001103-00-1165,C14,C15,C09,C03,,,,,,,,,,,,
001103-00-1171,C14,C02,C01,C11,C09,C05,C06,C03,,,,,,,,
001103-00-1189,C14,C15,C03,,,,,,,,,,,,,
001103-00-1199,C14,C06,C02,,,,,,,,,,,,,
001103-00-1201,C14,C06,,,,,,,,,,,,,,
001103-00-1264,C14,C09,C06,C02,C15,C13,C11,C01,C07,C12,C16,,,,,
001103-00-1287,C14,C03,C07,C11,C02,C15,C01,C05,C09,C06,,,,,,
001103-00-1331,C14,C15,,,,,,,,,,,,,,
001103-00-1379,C14,C06,C09,C11,C15,C01,,,,,,,,,,
001103-00-1432,C14,C02,C06,C15,,,,,,,,,,,,
001103-00-1452,C14,C06,,,,,,,,,,,,,,
001103-00-1542,C14,C06,C15,C09,C02,,,,,,,,,,,
001101-00-0003,C14,,,,,,,,,,,,,,,
001101-00-0005,C14,C07,C03,,,,,,,,,,,,,
001101-00-0204,C14,C16,C06,,,,,,,,,,,,,
001101-00-0341,C14,C06,C05,C16,C11,C09,C02,C01,C07,,,,,,,
001101-00-0359,C14,C02,,,,,,,,,,,,,,
001101-00-0399,C14,C03,C09,C02,C11,C05,C06,C07,C08,C10,C12,C13,C15,C16,C01,C04
001101-00-0410,C14,,,,,,,,,,,,,,,
000402-00-0081,C14,C11,C06,,,,,,,,,,,,,
000402-00-0124,C14,C01,C07,C11,,,,,,,,,,,,
000402-00-0202,C14,,,,,,,,,,,,,,,
000402-00-0264,C14,C11,C02,C09,C06,C03,C05,C13,C01,,,,,,,
000402-00-0272,C14,C16,,,,,,,,,,,,,,
000402-00-0300,C14,C09,C02,,,,,,,,,,,,,
000402-00-0327,C14,C03,C09,C02,C06,,,,,,,,,,,
000402-00-0353,C14,C07,C16,C13,,,,,,,,,,,,
000402-00-0372,C14,C06,C02,C01,C09,C05,C11,C15,,,,,,,,
000402-00-0422,C14,C16,C07,C11,,,,,,,,,,,,
000402-00-0428,C14,C16,C09,C13,C01,C02,,,,,,,,,,
000402-00-0431,C14,C13,C09,,,,,,,,,,,,,
000402-00-0443,C14,,,,,,,,,,,,,,,
000402-00-0535,C14,C16,C10,C12,C08,C07,C04,,,,,,,,,
000402-00-0547,C14,C07,,,,,,,,,,,,,,
000402-00-0725,C14,C16,C04,C07,C08,C10,C12,,,,,,,,,
000401-00-0206,C14,C06,,,,,,,,,,,,,,
000401-00-0245,C14,C06,,,,,,,,,,,,,,
000401-00-0247,C14,C06,C07,,,,,,,,,,,,,
000401-00-0256,C14,C15,C03,C06,C09,,,,,,,,,,,
000401-00-0260,C14,C02,C03,C16,,,,,,,,,,,,
000401-00-0285,C14,C06,C15,,,,,,,,,,,,,
000401-00-0287,C14,C15,C03,C06,C10,,,,,,,,,,,
000401-00-0330,C14,C13,C09,C05,C01,C02,C16,C12,C11,C10,C08,C07,C04,C06,C15,C03
000401-00-0335,C14,C07,C16,C15,,,,,,,,,,,,
000401-00-0340,C14,C16,C07,C11,,,,,,,,,,,,
000401-00-0361,C14,,,,,,,,,,,,,,,
000401-00-0467,C14,C11,C12,C13,C15,C01,C16,C02,C04,C03,C08,C07,C06,C05,C09,C10
000401-00-0544,C14,C15,C03,C11,C02,,,,,,,,,,,
000401-00-0663,C14,C02,C01,C12,,,,,,,,,,,,
000401-00-0715,C14,C03,,,,,,,,,,,,,,
000401-00-0754,C14,C08,,,,,,,,,,,,,,
000401-00-0858,C14,C05,C02,C03,C07,C09,C10,C11,C12,C13,,,,,,
000401-00-0957,C14,C07,C15,C03,,,,,,,,,,,,
000102-00-0019,C14,C15,C02,,,,,,,,,,,,,
000102-00-0061,C14,C15,C06,,,,,,,,,,,,,
000102-00-0099,C14,C15,C06,C02,C03,,,,,,,,,,,
000102-00-0103,C14,C15,,,,,,,,,,,,,,
000102-00-0139,C14,C15,,,,,,,,,,,,,,
000102-00-0141,C14,C15,C07,,,,,,,,,,,,,
000102-00-0195,C14,C15,C03,,,,,,,,,,,,,
000102-00-0202,C14,C03,,,,,,,,,,,,,,
000102-00-0209,C14,C02,C15,,,,,,,,,,,,,
000102-00-0230,C14,C05,C03,,,,,,,,,,,,,
000102-00-0232,C14,C05,C15,C13,,,,,,,,,,,,
000102-00-0238,C14,C15,C03,C02,C01,C11,C08,C06,C05,,,,,,,
000102-00-0282,C14,C15,C05,C07,C10,C16,C08,C04,C03,,,,,,,
000102-00-0326,C14,C06,C09,C11,C13,C15,C02,C08,C07,,,,,,,
000102-00-0341,C14,C15,C16,C03,C05,C09,,,,,,,,,,
000102-00-0349,C14,C15,C03,C05,C06,C08,C11,,,,,,,,,
000102-00-0382,C14,C16,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C15
000102-00-0394,C14,C15,C06,C03,,,,,,,,,,,,
000102-00-0404,C14,C15,C03,C06,,,,,,,,,,,,
000102-00-0406,C14,C15,C06,C02,,,,,,,,,,,,
000102-00-0437,C14,,,,,,,,,,,,,,,
000102-00-0438,C14,C15,C03,C06,C02,,,,,,,,,,,
000102-00-0481,C14,C03,,,,,,,,,,,,,,
000102-00-0482,C14,,,,,,,,,,,,,,,
000102-00-0487,C14,C06,C03,C02,C15,,,,,,,,,,,
000102-00-0494,C14,C15,,,,,,,,,,,,,,
000102-00-0543,C14,C06,C03,C02,C04,C05,C01,C16,C07,C09,C08,C10,C11,C12,C13,C15
000102-00-0575,C14,,,,,,,,,,,,,,,
000102-00-0580,C14,C15,,,,,,,,,,,,,,
000102-00-0598,C14,C11,C05,C01,,,,,,,,,,,,
000102-00-0671,C14,C15,,,,,,,,,,,,,,
000102-00-0689,C14,C15,C06,C09,C11,C13,,,,,,,,,,
000102-00-0775,C14,C15,C05,,,,,,,,,,,,,
000102-00-0817,C14,C15,,,,,,,,,,,,,,
000102-00-0826,C14,C15,C06,,,,,,,,,,,,,
000102-00-0853,C14,,,,,,,,,,,,,,,
000102-00-0869,C14,C01,C09,C06,C15,C12,,,,,,,,,,
000102-00-0876,C14,C15,C01,C02,C11,C09,C13,C06,,,,,,,,
000102-00-0878,C14,C15,C02,C06,,,,,,,,,,,,
000102-00-0939,C14,C06,C02,C01,C03,C09,C13,C04,C05,C10,,,,,,
000102-00-0977,C14,C03,,,,,,,,,,,,,,
000102-00-0010,overvote,C14,overvote,overvote,C11,,,,,,,,,,,
000403-00-0006,C14,C03,C11,,,,,,,,,,,,,
000403-00-0007,C14,C11,C13,C15,C01,C03,C09,C07,C05,,,,,,,
000403-00-0009,C14,C06,C15,C07,C16,,,,,,,,,,,
000403-00-0029,C14,C15,C06,C09,C16,C01,C04,C08,C10,,,,,,,
000403-00-0048,C14,C11,C04,,,,,,,,,,,,,
000403-00-0054,C14,C15,C06,C07,C13,C01,C02,,,,,,,,,
000403-00-0063,C14,C15,,,,,,,,,,,,,,
000403-00-0101,C14,,,,,,,,,,,,,,,
000403-00-0110,C14,C11,C06,,,,,,,,,,,,,
000403-00-0119,C14,C06,C15,C09,,,,,,,,,,,,
000403-00-0146,C14,C09,C06,C04,,,,,,,,,,,,
000403-00-0152,C14,C11,C03,,,,,,,,,,,,,
000403-00-0238,C14,,,,,,,,,,,,,,,
000103-00-0005,C14,C15,C09,,,,,,,,,,,,,
000103-00-0020,C14,C15,,,,,,,,,,,,,,
000103-00-0031,C14,C06,C10,C15,C12,,,,,,,,,,,
000103-00-0035,C14,,,,,,,,,,,,,,,
000103-00-0047,C14,,,,,,,,,,,,,,,
000103-00-0068,C14,C15,C11,C01,C13,,,,,,,,,,,
000103-00-0070,C14,C15,C03,C16,,,,,,,,,,,,
000103-00-0071,C14,C15,C05,C13,,,,,,,,,,,,
000103-00-0078,C14,C15,C16,C02,C01,,,,,,,,,,,
000103-00-0081,C14,C15,C03,C11,C06,C07,,,,,,,,,,
000103-00-0097,C14,C06,C15,,,,,,,,,,,,,
000103-00-0102,C14,C11,,,,,,,,,,,,,,
000103-00-0110,C14,C15,C06,C11,,,,,,,,,,,,
000103-00-0113,C14,C15,C06,C09,C12,C11,C13,,,,,,,,,
000103-00-0127,C14,C15,C01,,,,,,,,,,,,,
000103-00-0166,C14,C06,C15,,,,,,,,,,,,,
000103-00-0167,C14,C15,C11,C06,,,,,,,,,,,,
000103-00-0169,C14,C03,C15,C05,C06,,,,,,,,,,,
000103-00-0176,C14,C15,C03,C06,,,,,,,,,,,,
000103-00-0191,C14,C05,C07,,,,,,,,,,,,,
000103-00-0209,C14,C06,C15,C11,,,,,,,,,,,,
000103-00-0219,C14,C02,C13,,,,,,,,,,,,,
000103-00-0240,C14,C15,C02,C03,,,,,,,,,,,,
000103-00-0272,C14,C13,C15,,,,,,,,,,,,,
000103-00-0274,C14,C15,,,,,,,,,,,,,,
000103-00-0294,C14,C03,C02,C06,C11,C13,C09,C05,C01,C15,,,,,,
000103-00-0309,C14,C06,C15,C03,,,,,,,,,,,,
000103-00-0318,C14,C05,C06,C09,C15,,,,,,,,,,,
000103-00-0337,C14,C15,C02,C06,C11,,,,,,,,,,,
000103-00-0352,C14,C15,,,,,,,,,,,,,,
000103-00-0374,C14,C03,,,,,,,,,,,,,,
000103-00-0376,C14,C06,C15,,,,,,,,,,,,,
000103-00-0378,C14,C03,C15,C06,C08,C10,C05,C11,C04,,,,,,,
000103-00-0399,C14,C03,C06,,,,,,,,,,,,,
000103-00-0401,C14,C15,C06,,,,,,,,,,,,,
000103-00-0411,C14,C15,C07,,,,,,,,,,,,,
000103-00-0414,C14,,,,,,,,,,,,,,,
000103-00-0420,C14,C15,C01,C02,C03,C06,C09,C11,C13,C04,C16,C05,C08,C07,C10,C12
000103-00-0435,C14,C10,C04,,,,,,,,,,,,,
000103-00-0438,C14,C06,,,,,,,,,,,,,,
000103-00-0442,C14,C15,C09,C02,,,,,,,,,,,,
000103-00-0480,C14,C15,C08,C05,C13,C12,C11,,,,,,,,,
000103-00-0487,C14,C05,C15,C03,,,,,,,,,,,,
000103-00-0507,C14,C15,,,,,,,,,,,,,,
000103-00-0539,C14,C15,C05,C03,C06,C01,C09,,,,,,,,,
000103-00-0594,C14,C15,C06,C03,,,,,,,,,,,,
000103-00-0595,C14,C15,C02,,,,,,,,,,,,,
000103-00-0609,C14,C15,C06,,,,,,,,,,,,,
